날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-03-16,27100,-1750,1862674,390950,706031,-315081,692533,823536,-131003,446084
2020-03-13,28850,-1650,2777060,1173677,911139,262538,838231,1309148,-470917,208379
2020-03-12,30500,-1300,1872682,715118,781344,-66226,800126,738470,61656,4570
2020-03-11,31800,-150,1512601,520309,682345,-162036,652952,516292,136660,25376
2020-03-10,31950,-1050,1625705,520047,601686,-81639,522919,787110,-264191,345830
2020-03-09,33000,-1650,1316550,373199,643846,-270647,492207,417764,74443,196204
2020-03-06,34650,-1250,1357464,364049,620979,-256930,478353,577611,-99258,356188
2020-03-05,35900,150,963826,415855,547080,-131225,199374,319490,-120116,251341
2020-03-04,35750,850,1614490,452025,544053,-92028,897345,817892,79453,12575
2020-03-03,34900,400,1411743,460756,618928,-158172,602484,532468,70016,88156
2020-03-02,34500,-1750,2981038,731465,708742,22723,1648006,2073512,-425506,402783
2020-02-28,36250,-1450,1633356,649224,572621,76603,625667,695847,-70180,-6423
2020-02-27,37700,-450,1053667,563889,590604,-26715,348410,343825,4585,22130
2020-02-26,38150,0,1168647,630611,581404,49207,412395,466940,-54545,5338
2020-02-25,38150,-450,1407263,564586,571342,-6756,471345,728485,-257140,263896
2020-02-24,38600,-1450,1185870,493281,461621,31660,408271,509072,-100801,69141
2020-02-21,40050,-500,971041,400042,382689,17353,403784,488509,-84725,67372
2020-02-20,40550,-750,1144520,522390,512998,9392,425615,515105,-89490,80098
2020-02-19,41300,-50,818025,317066,350315,-33249,353128,359085,-5957,39206
2020-02-18,41350,-100,809542,337521,417401,-79880,382972,285520,97452,-17572
2020-02-17,41450,-200,776081,391484,295260,96224,204399,405758,-201359,105135
2020-02-14,41650,400,984696,472204,371358,100846,285876,330278,-44402,-56444
2020-02-13,41250,-400,951609,273582,609808,-336226,481038,181784,299254,36972
2020-02-12,41650,300,1012598,471322,346460,124862,312614,505070,-192456,67594
2020-02-11,41350,700,1141865,594950,461779,133171,328539,429778,-101239,-31932
2020-02-10,40650,150,701557,291930,429153,-137223,232024,167543,64481,72742
2020-02-07,40500,-800,1054261,402375,598766,-196391,360280,363516,-3236,199627
2020-02-06,41300,1900,1405887,716378,503737,212641,458193,478838,-20645,-191996
2020-02-05,39400,-850,1554328,483794,845316,-361522,550491,582201,-31710,393232
2020-02-04,40250,150,1122184,482229,769101,-286872,389800,271575,118225,168647
2020-02-03,40100,-800,1428913,712281,683911,28370,493779,566246,-72467,44097
2020-01-31,40900,-1050,1349571,448067,574837,-126770,648640,644036,4604,122166
2020-01-30,41950,-600,1030375,329718,460717,-130999,400263,382118,18145,112854
