날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-01-29,39800,-350,1001549,281456,648697,-367241,447827,308318,139509,227732
2020-01-28,40150,-1050,1463667,636183,647720,-11537,526614,643546,-116932,128469
2020-01-23,41200,200,894645,326081,569184,-243103,368258,272558,95700,147403
2020-01-22,41000,-400,1166603,529095,365420,163675,411236,763437,-352201,188526
2020-01-21,41400,100,1333154,682048,299688,382360,564787,963111,-398324,15964
2020-01-20,41300,250,1139491,499938,470003,29935,540633,513524,27109,-57044
2020-01-17,41050,-250,1370331,450830,511703,-60873,754930,777101,-22171,83044
2020-01-16,41300,-200,1360022,399895,584153,-184258,740803,718067,22736,161522
2020-01-15,41500,-350,1158426,593972,538150,55822,372422,559284,-186862,131040
2020-01-14,41850,100,1200364,452524,498029,-45505,582408,614199,-31791,77296
2020-01-13,41750,400,988398,315302,520441,-205139,576955,347345,229610,-24471
2020-01-10,41350,-850,1405033,474828,561243,-86415,528422,686129,-157707,244122
2020-01-09,42200,200,1254533,666235,649942,16293,450022,558253,-108231,91938
2020-01-08,42000,-750,1122496,329146,595405,-266259,613200,460073,153127,113132
2020-01-07,42750,650,759544,295518,451713,-156195,397719,250588,147131,9064
2020-01-06,42100,-650,719169,268039,526972,-258933,326926,142488,184438,74495
2020-01-03,42750,150,963717,225811,706227,-480416,591333,210505,380828,99588
2020-01-02,42600,-750,772880,250479,509899,-259420,341909,195489,146420,113000
2019-12-30,43350,-750,1151434,332091,629330,-297239,513386,468792,44594,252645
2019-12-27,44100,-1650,1181670,394203,879833,-485630,433650,219494,214156,271474
2019-12-26,45750,200,550143,398980,215351,183629,25164,66737,-41573,-142056
2019-12-24,45550,-250,731294,478773,435735,43038,139547,197010,-57463,14425
2019-12-23,45800,450,686108,431539,392475,39064,188348,212330,-23982,-15082
2019-12-20,45350,-100,1161672,498221,434791,63430,546314,655019,-108705,45275
2019-12-19,45450,150,940960,283733,474552,-190819,618682,395928,222754,-31935
2019-12-18,45300,950,1297107,286921,542780,-255859,961652,568770,392882,-137023
2019-12-17,44350,-50,1546289,446216,885988,-439772,871655,586976,284679,155093
2019-12-16,44400,-1250,1360019,540513,709428,-168915,650499,545244,105255,63660
