날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-03-11,666000,-10000,112122,39839,45839,-6000,46616,49131,-2515,8515
2020-03-10,676000,-4000,117053,58565,44659,13906,29018,51296,-22278,8372
2020-03-09,680000,-20000,93380,43281,27914,15367,26564,46369,-19805,4438
2020-03-06,700000,-11000,94325,29488,29327,161,47908,52354,-4446,4285
2020-03-05,711000,-9000,115007,36232,50549,-14317,48281,50899,-2618,16935
2020-03-04,720000,41000,156369,37538,46994,-9456,87300,53891,33409,-23953
2020-03-03,679000,18000,111858,32809,45845,-13036,58746,43204,15542,-2506
2020-03-02,661000,12000,75909,28555,31240,-2685,37868,27802,10066,-7381
2020-02-28,649000,-5000,122145,39718,47212,-7494,63371,52538,10833,-3339
2020-02-27,654000,-18000,68808,24290,35102,-10812,21252,22344,-1092,11904
2020-02-26,672000,3000,89770,33803,33585,218,45423,45147,276,-494
2020-02-25,669000,6000,92439,35949,43051,-7102,42078,32744,9334,-2232
2020-02-24,663000,-6000,96037,30528,34876,-4348,48003,42451,5552,-1204
2020-02-21,669000,-7000,79837,25752,25495,257,35301,37547,-2246,1989
2020-02-20,676000,-11000,110032,33241,39044,-5803,47753,51809,-4056,9859
2020-02-19,687000,32000,140128,31814,26303,5511,87193,60054,27139,-32650
2020-02-18,655000,-3000,52270,14327,23197,-8870,24977,18124,6853,2017
2020-02-17,658000,1000,44676,15214,13593,1621,19334,18700,634,-2255
2020-02-14,657000,28000,157977,36327,31735,4592,101302,59731,41571,-46163
2020-02-13,629000,-21000,156229,33712,52513,-18801,63511,78745,-15234,34035
2020-02-12,650000,6000,172621,49038,56607,-7569,95578,84099,11479,-3910
2020-02-11,644000,-4000,120028,30172,48000,-17828,58970,50438,8532,9296
2020-02-10,648000,-24000,120937,35863,58109,-22246,36937,49644,-12707,34953
2020-02-07,672000,2000,58755,19467,29162,-9695,32797,25475,7322,2373
2020-02-06,670000,13000,79693,27132,28095,-963,42698,33081,9617,-8654
2020-02-05,657000,1000,69095,19704,45094,-25390,38566,14051,24515,875
2020-02-04,656000,16000,71409,18951,35300,-16349,40920,24313,16607,-258
2020-02-03,640000,4000,94982,28140,43556,-15416,54564,39765,14799,617
2020-01-31,636000,-19000,107016,30995,47678,-16683,52509,39898,12611,4072
2020-01-30,655000,6000,77424,17640,32861,-15221,42143,30898,11245,3976
2020-01-29,649000,5000,80218,17693,38978,-21285,46931,31584,15347,5938
2020-01-28,644000,-2000,90471,35873,35597,276,44350,33977,10373,-10649
2020-01-23,646000,3000,51057,19773,31062,-11289,23697,7919,15778,-4489
2020-01-22,643000,11000,56758,20473,21779,-1306,24387,23774,613,693
2020-01-21,632000,2000,59896,24414,27226,-2812,13621,19256,-5635,8447
2020-01-20,630000,-1000,40779,20312,21669,-1357,11357,11133,224,1133
2020-01-17,631000,-1000,49319,17579,24367,-6788,20423,15293,5130,1658
2020-01-16,632000,13000,79907,23753,25336,-1583,45277,33354,11923,-10340
2020-01-15,619000,9000,56839,14038,24713,-10675,35863,17705,18158,-7483
2020-01-14,610000,-4000,64120,20176,27286,-7110,33589,24593,8996,-1886
2020-01-13,614000,6000,66084,13349,35227,-21878,43507,17307,26200,-4322
2020-01-10,608000,0,53031,14261,26721,-12460,28159,12629,15530,-3070
2020-01-09,608000,4000,71171,27246,26140,1106,32841,31226,1615,-2721
2020-01-08,604000,10000,109267,39111,37899,1212,55323,33101,22222,-23434
2020-01-07,594000,15000,84378,35709,24001,11708,39322,25375,13947,-25655
2020-01-06,579000,14000,107006,23590,37682,-14092,67988,25232,42756,-28664
2020-01-03,565000,24000,112404,31330,34662,-3332,61318,23790,37528,-34196
2020-01-02,541000,0,40246,16614,23978,-7364,16252,10133,6119,1245
2019-12-30,541000,0,36232,14094,12076,2018,15346,15993,-647,-1371
2019-12-27,541000,4000,50220,11263,18087,-6824,17678,14665,3013,3811
2019-12-26,537000,4000,43562,14093,5406,8687,9062,5717,3345,-12032
2019-12-24,533000,-7000,33551,12880,14909,-2029,10878,7909,2969,-940
2019-12-23,540000,1000,43978,15875,7331,8544,24778,10269,14509,-23053
2019-12-20,539000,6000,65798,7183,10882,-3699,53470,30180,23290,-19591
2019-12-19,533000,-8000,63932,14156,27471,-13315,34998,23005,11993,1322
2019-12-18,541000,2000,37838,13584,17419,-3835,19659,9668,9991,-6156
2019-12-17,539000,-3000,68773,23009,19290,3719,37091,33262,3829,-7548
2019-12-16,542000,4000,59733,17189,16952,237,34207,22556,11651,-11888
2019-12-13,538000,2000,81844,25799,31508,-5709,40851,32503,8348,-2639
2019-12-12,536000,-9000,152110,60972,73667,-12695,70245,57924,12321,374
2019-12-11,545000,5000,77125,23513,31515,-8002,43331,22821,20510,-12508
2019-12-10,540000,0,66681,14274,25678,-11404,41955,27584,14371,-2967
2019-12-09,540000,1000,68853,18654,17857,797,36482,26356,10126,-10923
2019-12-06,539000,37000,199337,63579,38628,24951,105346,46610,58736,-83687
