,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
82,2020-07-13,33800.0,1750.0,1924926,591555,314222,277333,700257,169844,530413,-807746,633114,1440860,32.890303315556025,-18.57959208906665,74.85274758614098,26.61734361426133
83,2020-07-10,32050.0,-450.0,1064282,310667,510597,-199930,100466,231334,-130868,330798,653149,322351,61.36991887488467,28.479615559328643,30.28811912632178,-44.5646284598192
84,2020-07-09,32500.0,-350.0,1154644,413011,598299,-185288,212087,237743,-25656,210944,529546,318602,45.862274432638976,-15.507644442245692,27.593093628858767,-2.695025497463014
85,2020-07-08,32850.0,650.0,1704734,597730,399454,198276,630521,326441,304080,-502356,476483,978839,27.950577626773445,-17.91169680586553,57.41887004072189,29.825776411863124
86,2020-07-07,32200.0,-750.0,1771225,421678,533369,-111691,419638,729180,-309542,421233,929909,508676,52.500896272353884,24.55031864558044,28.718881000437552,-28.69998904028434
87,2020-07-06,32950.0,800.0,1611615,444867,287535,157332,464723,350922,113801,-271133,702025,973158,43.560341644871755,-8.940554627482129,60.384024720544296,31.665143720106744
88,2020-07-03,32150.0,-50.0,916274,200831,171346,29485,154206,449610,-295404,265919,561237,295318,61.25209271462466,17.691751069752904,32.23031538600899,-28.153709334535307
89,2020-07-02,32200.0,0.0,1062611,320421,222657,97764,283034,504128,-221094,123330,459156,335826,43.21016816125562,-18.041924553369036,31.603851268243975,-0.6264641177650141
90,2020-07-01,32200.0,150.0,885004,341279,371735,-30456,232771,242711,-9940,40396,310954,270558,35.13588639147394,-8.074281769781685,30.57138724796724,-1.0324640202767341
91,2020-06-30,32050.0,-50.0,1193847,400605,247448,153157,301607,500455,-198848,45691,491635,445944,41.18073756519889,6.04485117372495,37.35353022623502,6.782142978267782
92,2020-06-29,32100.0,-950.0,1259626,311107,480722,-169615,159111,371864,-212753,382368,789408,407040,62.67003062813883,21.489293062939943,32.31435362559998,-5.039176600635045
93,2020-06-26,33050.0,500.0,1329381,469515,385747,83768,323501,389939,-66438,-17330,536365,553695,40.346973516245534,-22.3230571118933,41.650587754752024,9.336234129152047
94,2020-06-25,32550.0,-1200.0,1495320,331905,709389,-377484,170926,346929,-176003,553487,992489,439002,66.37301714683144,26.02604363058591,29.358398202391463,-12.292189552360561
95,2020-06-24,33750.0,1500.0,2345625,915199,607382,307817,390715,377906,12809,-320626,1039711,1360337,44.32554223288036,-22.047474913951085,57.99464961364242,28.63625141125096
96,2020-06-23,32250.0,-250.0,1553679,631571,712573,-81002,281587,393299,-111712,192714,640521,447807,41.22608338015768,-3.0994588527226767,28.822362920526057,-29.172286693116366
97,2020-06-22,32500.0,-550.0,1231961,309196,586864,-277668,364341,275573,88768,188900,558424,369524,45.328058274572,4.101974894414319,29.99478067893383,1.1724177584077715
98,2020-06-19,33050.0,-350.0,1486816,432570,643814,-211244,468079,572895,-104816,316060,586167,270107,39.42431343219336,-5.903744842378643,18.166807459699115,-11.827973219234714
99,2020-06-18,33400.0,150.0,1287718,581920,510709,71211,261433,198443,62990,-134201,444365,578566,34.50794350937084,-4.916369922822518,44.92955755840953,26.762750098710413
100,2020-06-17,33250.0,-1000.0,1719716,486801,685637,-198836,258379,500306,-241927,440763,974536,533773,56.668426647190586,22.160483137819746,31.038438905028503,-13.891118653381024
101,2020-06-16,34250.0,2050.0,1866950,677401,471623,205778,504064,563197,-59133,-146645,685485,832130,36.716837622860815,-19.95158902432977,44.57162752082273,13.533188615794227
102,2020-06-15,32200.0,-2800.0,2407518,493442,1014732,-521290,447895,535341,-87446,608736,1466181,857445,60.900105419772565,24.18326779691175,35.615310041295636,-8.956317479527094
103,2020-06-12,35000.0,-700.0,2008295,805818,744455,61363,267412,311764,-44352,-17011,935065,952076,46.560141811835415,-14.33996360793715,47.40717872623295,11.791868684937313
104,2020-06-11,35700.0,-400.0,2230100,668025,1178416,-510391,492241,319764,172477,337914,1069834,731920,47.972467602349674,1.4123257905142594,32.82005291242545,-14.587125813807496
105,2020-06-10,36100.0,-600.0,1597092,582659,563005,19654,217605,579584,-361979,342325,796828,454503,49.89242949059916,1.9199618882494889,28.45816020617472,-4.361892706250732
106,2020-06-09,36700.0,-750.0,2151648,694040,845948,-151908,522656,662751,-140095,292003,934952,642949,43.4528324335579,-6.4395970570412615,29.88169998066598,1.4235397744912603
107,2020-06-08,37450.0,900.0,2553633,825828,1192909,-367081,938958,326449,612509,-245428,788847,1034275,30.891165645180806,-12.561666788377096,40.5021003409652,10.620400360299218
108,2020-06-05,36550.0,550.0,1795559,831991,579556,252435,306921,490526,-183605,-68830,656647,725477,36.57061672715851,5.679451081977703,40.40396333398123,-0.09813700698396843
109,2020-06-04,36000.0,-800.0,2735073,999632,904773,94859,441228,765688,-324460,229601,1294213,1064612,47.319139196650326,10.748522469491817,38.92444552668247,-1.4795178072987625
110,2020-06-03,36800.0,300.0,3786425,1414811,1081158,333653,428417,1186538,-758121,424468,1943197,1518729,51.32009745340261,4.000958256752284,40.109839756498545,1.185394229816076
111,2020-06-02,36500.0,1900.0,3154171,1100976,868719,232257,838896,390528,448368,-680625,1214299,1894924,38.49819810022982,-12.821899353172789,60.076768190437356,19.96692843393881
112,2020-06-01,34600.0,350.0,2524579,757764,833392,-75628,660123,440293,219830,-144202,1106692,1250894,43.83669514798309,5.338497047753272,49.54861780914758,-10.528150381289777
113,2020-05-29,34250.0,2150.0,5053078,1108124,1011961,96163,2530855,1302430,1228425,-1324588,1414099,2738687,27.984903458842314,-15.851791689140779,54.198391554612854,4.649773745465275
114,2020-05-28,32100.0,150.0,2215603,616145,516099,100046,806867,535799,271068,-371114,792591,1163705,35.77315069531861,7.788247236476298,52.52317314970236,-1.6752184049104955
115,2020-05-27,31950.0,450.0,2250605,883010,488260,394750,330082,370169,-40087,-354663,1037513,1392176,46.09929330113459,10.326142605815974,61.857855998720346,9.334682849017987
116,2020-05-26,31500.0,1100.0,2664764,992263,390599,601664,472160,457849,14311,-615975,1200341,1816316,45.04492705545407,-1.0543662456805194,68.1604825042668,6.302626505546449
117,2020-05-25,30400.0,300.0,1126618,403309,501804,-98495,134261,121355,12906,85589,589048,503459,52.28462531221763,7.23969825676356,44.68764035369575,-23.472842150571047
118,2020-05-22,30100.0,-500.0,1764649,412141,785080,-372939,485834,400306,85528,287411,866674,579263,49.11310974590414,-3.171515566313488,32.825961423489886,-11.861678930205862
119,2020-05-21,30600.0,-250.0,2071411,621773,494289,127484,155814,846838,-691024,563540,1293824,730284,62.460998807093326,13.347889061189186,35.25538871812498,2.429427294635097
120,2020-05-20,30850.0,-850.0,1969201,566289,532429,33860,156264,711477,-555213,521353,1246648,725295,63.307300778335986,0.84630197124266,36.83194351414609,1.5765547960211066
121,2020-05-19,31700.0,2350.0,5443583,2332154,809983,1522171,1699549,1254142,445407,-1967578,1411880,3379458,25.936593600207804,-37.370707178128185,62.08150036474138,25.24955685059529
122,2020-05-18,29350.0,250.0,1708727,572386,502622,69764,771899,722088,49811,-119575,364442,484017,21.328275376932652,-4.608318223275152,28.326174982896624,-33.755325381844756
123,2020-05-15,29100.0,400.0,1261825,487041,358538,128503,287516,378875,-91359,-37144,487268,524412,38.61613139698453,17.287856020051876,41.559804251778175,13.23362926888155
124,2020-05-14,28700.0,-1000.0,2081307,570091,924621,-354530,321268,764395,-443127,797657,1189948,392291,57.17311285648874,18.556981459504215,18.848300611106385,-22.71150364067179
125,2020-05-13,29700.0,0.0,1311883,378666,337313,41353,366692,448930,-82238,40885,566525,525640,43.18411016836105,-13.989002688127691,40.067597491544596,21.21929688043821
126,2020-05-12,29700.0,-850.0,1967011,307890,549660,-241770,466840,778185,-311345,553115,1192281,639166,60.61384506746531,17.42973489910426,32.49427684949398,-7.573320642050618
127,2020-05-11,30550.0,50.0,2487579,799752,673832,125920,519897,531174,-11277,-114643,1167930,1282573,46.950468708732465,-13.663376358732847,51.55908616369571,19.06480931420173
128,2020-05-08,30500.0,1500.0,2777232,978595,404936,573659,920887,211004,709883,-1283542,877750,2161292,31.60520979161986,-15.345258917112606,77.821802427741,26.262716264045295
129,2020-05-07,29000.0,-150.0,1333680,592443,350721,241722,191005,590878,-399873,158151,550232,392081,41.25667326495111,9.651463473331251,29.398431407833964,-48.42337101990704
130,2020-05-06,29150.0,450.0,1579421,515264,280782,234482,510832,678501,-167669,-66813,553325,620138,35.0334078121033,-6.223265452847812,39.26362888678826,9.865197478954297
131,2020-05-04,28700.0,-950.0,1876049,459305,448996,10309,582666,1040184,-457518,447209,834078,386869,44.45928651117322,9.42587869906992,20.621476304723384,-18.642152582064877
132,2020-04-29,29650.0,400.0,1875521,412378,377176,35202,911028,795388,115640,-150842,552115,702957,29.437953507318763,-15.021333003854455,37.48062538356009,16.859149078836705
133,2020-04-28,29250.0,650.0,2172224,777029,399751,377278,537906,521661,16245,-393523,857289,1250812,39.46595747031614,10.028003962997378,57.58209098140892,20.10146559784883
134,2020-04-27,28600.0,900.0,1374350,501485,199092,302393,269367,283285,-13918,-288475,603498,891973,43.911521810310326,4.445564339994185,64.90144431913268,7.319353337723761
135,2020-04-24,27700.0,-1100.0,2200412,324752,1095778,-771026,211337,422798,-211461,982487,1664323,681836,75.63688072960882,31.725358919298493,30.986742482771408,-33.914701836361274
136,2020-04-23,28800.0,400.0,1963345,832070,406543,425527,299293,366982,-67689,-357838,831982,1189820,42.37574140051799,-33.26113932909083,60.60167723960893,29.614934756837524
137,2020-04-22,28400.0,-450.0,2420355,485863,598232,-112369,322097,778664,-456567,568936,1612395,1043459,66.61812006916341,24.242378668645422,43.111816241832294,-17.48986099777664
138,2020-04-21,28850.0,-500.0,2441841,360238,691642,-331404,601225,758277,-157052,488456,1480378,991922,60.625487081263685,-5.992632987899725,40.62189143355362,-2.4899248082786727
139,2020-04-20,29350.0,-550.0,1597338,297413,501139,-203726,179540,403813,-224273,427999,1120385,692386,70.1407591880992,9.51527210683551,43.346242310644335,2.724350877090714
140,2020-04-17,29900.0,900.0,1965039,387695,299045,88650,572741,605279,-32538,-56112,1004603,1060715,51.12381993436262,-19.016939253736574,53.97933577908633,10.633093468441992
141,2020-04-16,29000.0,-850.0,2289317,376750,368391,8359,521245,1224472,-703227,694868,1391322,696454,60.77454542118894,9.650725486826317,30.42191186279576,-23.557423916290567
142,2020-04-14,29850.0,350.0,1717972,387980,242399,145581,304825,659603,-354778,209197,1025167,815970,59.673091296016466,-1.1014541251724737,47.49611751530293,17.074205652507167
143,2020-04-13,29500.0,-1500.0,2007475,305734,490971,-185237,202464,444652,-242188,427425,1499277,1071852,74.68471587441937,15.011624578402902,53.39304349991906,5.896925984616132
144,2020-04-10,31000.0,850.0,2293372,266371,509354,-242983,202870,415662,-212792,455775,1824131,1368356,79.5392548614006,4.854538986981225,59.66568005539441,6.272636555475351
145,2020-04-09,30150.0,1900.0,3167177,1130973,623936,507037,261974,629863,-367889,-139148,1774230,1913378,56.0192878389809,-23.519967022419692,60.41272716996872,0.7470471145743076
146,2020-04-08,28250.0,0.0,2550320,591367,466652,124715,681564,1050951,-369387,244672,1277389,1032717,50.08740079676276,-5.931887042218143,40.49362432949591,-19.91910284047281
147,2020-04-07,28250.0,1450.0,2680220,563825,425412,138413,573679,837909,-264230,125817,1542716,1416899,57.55930483318533,7.471904036422572,52.86502600532792,12.371401675832011
148,2020-04-06,26800.0,1400.0,1721874,580493,182346,398147,255646,505784,-250138,-148009,885735,1033744,51.44017506507444,-6.119129768110888,60.03598404993629,7.170958044608369
149,2020-04-03,25400.0,-400.0,1461529,296073,384717,-88644,273491,546319,-272828,361472,891965,530493,61.02957929675018,9.589404231675736,36.29712444980565,-23.73885960013064
150,2020-04-02,25800.0,250.0,1658336,476704,442255,34449,411889,602830,-190941,156492,769743,613251,46.41658867684233,-14.612990619907848,36.97990033382861,0.6827758840229592
151,2020-04-01,25550.0,-450.0,2170012,467630,516884,-49254,346919,722629,-375710,424964,1355463,930499,62.46338729924075,16.04679862239842,42.879901124970736,5.900000791142126
152,2020-03-31,26000.0,1050.0,2219339,366941,454821,-87880,947361,790963,156398,-68518,905037,973555,40.779574458881676,-21.683812840359074,43.86689009655578,0.986988971585042
153,2020-03-30,24950.0,-550.0,1986835,437634,516642,-79008,710360,859483,-149123,228131,838841,610710,42.219962905827614,1.4403884469459385,30.737831777676554,-13.129058318879224
154,2020-03-27,25500.0,450.0,2820545,589991,609373,-19382,831730,910843,-79113,98495,1398824,1300329,49.59410326727636,7.374140361448745,46.10204765391086,15.364215876234304
155,2020-03-26,25050.0,-100.0,3897513,896098,936901,-40803,680865,1395083,-714218,755021,2320550,1565529,59.539249772867976,9.945146505591616,40.16738366235084,-5.934663991560022
