,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
94,2020-06-25,84300.0,-1700.0,3397112,1041257,2064434,-1023177,1314760,697221,617539,405638,1041095,635457,30.64647265088699,-11.151849131404298,18.70580069188181,-18.01903763621301
95,2020-06-24,86000.0,1900.0,4079834,1487369,1346034,141335,1268747,785509,483238,-624573,1323718,1948291,32.44538870944259,1.7989160585555979,47.75417333156202,29.048372639680213
96,2020-06-23,84100.0,-800.0,2955819,1005537,1368579,-363042,856047,762366,93681,269361,1094235,824874,37.019688959303664,4.574300249861075,27.906783196129396,-19.847390135432626
97,2020-06-22,84900.0,-500.0,2167216,831310,1004900,-173590,694382,522180,172202,1388,641524,640136,29.601294933223084,-7.4183940260805805,29.537249632708505,1.630466436579109
98,2020-06-19,85400.0,-800.0,3216102,892056,1356000,-463944,1295899,1231452,64447,399497,1028147,628650,31.968731091240265,2.367436158017181,19.54695466748256,-9.990294965225946
99,2020-06-18,86200.0,-600.0,2484147,1159651,1098387,61264,671686,694926,-23240,-38024,652810,690834,26.27904065258618,-5.689690438654086,27.809706913479758,8.262752245997198
100,2020-06-17,86800.0,1400.0,4160612,2122494,1455117,667377,703010,774180,-71170,-596207,1335108,1931315,32.089221489530864,5.810180836944685,46.419012395291844,18.609305481812086
101,2020-06-16,85400.0,3400.0,3518785,1727870,1194482,533388,507935,911513,-403578,-129810,1282980,1412790,36.460880673300586,4.371659183769722,40.149938117844655,-6.269074277447189
102,2020-06-15,82000.0,-3200.0,4710114,1602598,1920588,-317990,755792,1023780,-267988,585978,2351724,1765746,49.929237381515605,13.468356708215019,37.48839200070317,-2.6615461171414836
103,2020-06-12,85200.0,-3300.0,4742329,1157689,2161385,-1003696,905287,721391,183896,819800,2679353,1859553,56.49867396378446,6.569436582268857,39.21180921863498,1.7234172179318108
104,2020-06-11,88500.0,-2300.0,5467344,1402726,3168142,-1765416,1220848,845229,375619,1389797,2843770,1453973,52.0137382977914,-4.4849356659930635,26.593772039952125,-12.618037178682858
105,2020-06-10,90800.0,1000.0,3045250,1308305,1169360,138945,905887,768605,137282,-276227,831058,1107285,27.290304572695177,-24.72343372509622,36.36105410064855,9.767282060696427
106,2020-06-09,89800.0,-1200.0,3410081,1223896,1414787,-190891,481107,728422,-247315,438206,1705078,1266872,50.00109968062342,22.71079510792824,37.15078908682815,0.7897349861795959
