,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
95,2020-06-24,47000.0,1000.0,3154917,369046,279346,89700,1432330,1400747,31583,-121283,1353541,1474824,42.90258666075843,-27.46112026521665,46.74683993271455,25.413889201400004
96,2020-06-23,46000.0,-300.0,1633036,46894,272198,-225304,495791,517096,-21305,246609,1090351,843742,66.76833823626669,23.865751575508256,51.66707898662368,4.920239053909128
97,2020-06-22,46300.0,-700.0,2413886,137331,712998,-575667,669070,941923,-272853,848520,1607485,758965,66.59324425428541,-0.17509398198127712,31.441625660863853,-20.225453325759826
98,2020-06-19,47000.0,1100.0,2160511,142615,312211,-169596,1230028,868923,361105,-191509,787868,979377,36.46674328434338,-30.12650096994203,45.330803684869,13.889178024005144
99,2020-06-18,45900.0,0.0,1436184,163612,231631,-68019,389943,565469,-175526,243545,882629,639084,61.45654038758265,24.98979710323927,44.49875503417389,-0.832048650695107
100,2020-06-17,45900.0,-150.0,2446202,313782,176558,137224,901233,1306406,-405173,267949,1231187,963238,50.330553241310405,-11.125987146272244,39.37687893313798,-5.121876101035909
101,2020-06-16,46050.0,1600.0,1984472,172138,162245,9893,548845,580591,-31746,21853,1263489,1241636,63.66877436416336,13.338221122852957,62.56757464957934,23.19069571644136
102,2020-06-15,44450.0,-1600.0,3166662,142633,616322,-473689,519506,765497,-245991,719680,2504523,1784843,79.0903165541507,15.421542189987342,56.36354621996284,-6.2040284296165
103,2020-06-12,46050.0,-1500.0,3109103,60635,594650,-534015,544065,453810,90255,443760,2504403,2060643,80.55066043164219,1.460343877491482,66.27773348132887,9.914187261366024
104,2020-06-11,47550.0,-400.0,3386061,74577,1014164,-939587,1422603,882073,540530,399057,1888881,1489824,55.784021610951484,-24.7666388206907,43.99873481310585,-22.278998668223018
105,2020-06-10,47950.0,-50.0,1672882,135150,291399,-156249,304266,555993,-251727,407976,1233466,825490,73.73299491536164,17.94897330441016,49.345381204412504,5.346646391306656
106,2020-06-09,48000.0,200.0,2692335,320839,446413,-125574,605288,1103450,-498162,623736,1766208,1142472,65.60134604349012,-8.13164887187152,42.43424388124063,-6.911137323171872
107,2020-06-08,47800.0,50.0,3795200,287575,904204,-616629,822165,1448804,-626639,1243268,2685460,1442192,70.7593802698145,5.158034226324375,38.000421585160204,-4.433822296080429
108,2020-06-05,47750.0,850.0,2293955,322575,341186,-18611,666175,574395,91780,-73169,1305205,1378374,56.89758517494894,-13.861795094865563,60.08722926125404,22.086807676093834
109,2020-06-04,46900.0,700.0,3805378,453074,257647,195427,1009813,1322864,-313051,117624,2342491,2224867,61.557380107836856,4.65979493288792,58.4663862565033,-1.6208430047507392
110,2020-06-03,46200.0,2200.0,4824403,866502,209837,656665,978272,1274044,-295772,-360893,2979629,3340522,61.76161071121131,0.2042306033744552,69.24218395519611,10.775797698692813
111,2020-06-02,44000.0,50.0,2228440,153270,932994,-779724,266422,563462,-297040,1076764,1808748,731984,81.16655597637809,19.40494526516678,32.847373050205526,-36.394810904990585
112,2020-06-01,43950.0,1100.0,3188899,272968,576460,-303492,2019537,1341824,677713,-374221,896394,1270615,28.10982724758608,-53.05672872879201,39.8449433487859,6.997570298580371
113,2020-05-29,42850.0,-650.0,3546245,650029,93510,556519,1806985,3005695,-1198710,642191,1089231,447040,30.715052118508453,2.605224870922374,12.606010019048316,-27.23893332973758
114,2020-05-28,43500.0,550.0,3212121,353328,164766,188562,1335017,1588270,-253253,64691,1523776,1459085,47.43831256668102,16.723260448172567,45.42434733934369,32.81833732029537
115,2020-05-27,42950.0,0.0,2489476,361923,256022,105901,986889,1607932,-621043,515142,1140664,625522,45.81944152102692,-1.6188710456541031,25.126653159138712,-20.297694180204978
116,2020-05-26,42950.0,-150.0,1773306,110804,236460,-125656,555904,863898,-307994,433650,1106598,672948,62.40310470950868,16.583663188481765,37.94878041353269,12.822127254393976
117,2020-05-25,43100.0,750.0,1966036,68892,548789,-479897,1316192,587471,728721,-248824,580952,829776,29.549408047462002,-32.85369666204668,42.20553438492479,4.256753971392101
118,2020-05-22,42350.0,-950.0,1779284,27249,174185,-146936,525951,933047,-407096,554032,1226084,672052,68.90884198362937,39.35943393616737,37.770923584992616,-4.434610799932173
119,2020-05-21,43300.0,0.0,1811715,27218,345654,-318436,881077,823715,57362,261074,903420,642346,49.8654589711958,-19.043383012433573,35.45513505159476,-2.315788533397857
120,2020-05-20,43300.0,100.0,1906862,121885,858437,-736552,1087481,368331,719150,17402,697496,680094,36.57821069379955,-13.287248277396252,35.66561187962212,0.21047682802736034
121,2020-05-19,43200.0,1600.0,2312820,357889,407645,-49756,941038,328525,612513,-562757,1013893,1576650,43.83795539644244,7.259744702642891,68.17002620177965,32.50441432215753
122,2020-05-18,41600.0,650.0,2241226,225994,541853,-315859,1273316,699025,574291,-258432,741916,1000348,33.10313194653284,-10.734823449909598,44.63396373235006,-23.536062469429588
123,2020-05-15,40950.0,300.0,1319699,64826,210332,-145506,618324,554926,63398,82108,636549,554441,48.23440799758127,15.131276051048431,42.01268622617733,-2.6212775061727314
124,2020-05-14,40650.0,-400.0,1230762,91142,230757,-139615,377960,595951,-217991,357606,761660,404054,61.88523857577663,13.650830578195361,32.829580373784694,-9.183105852392636
125,2020-05-13,41050.0,200.0,3016935,477783,404064,73719,1380144,2138950,-758806,685087,1159008,473921,38.41673751671812,-23.46850105905851,15.708691105376815,-17.12088926840788
126,2020-05-12,40850.0,-650.0,2091230,227184,197292,29892,364796,1389430,-1024634,994742,1499250,504508,71.69225766654075,33.27552014982263,24.124940824299575,8.41624971892276
127,2020-05-11,41500.0,-150.0,1090117,20001,163612,-143611,362684,462828,-100144,243755,707432,463677,64.89505254940525,-6.797205117135505,42.534608670445465,18.40966784614589
128,2020-05-08,41650.0,50.0,1134653,56311,292733,-236422,368935,533411,-164476,400898,709407,308509,62.52193401859423,-2.37311853081102,27.189722320392224,-15.34488635005324
129,2020-05-07,41600.0,-400.0,1090970,80778,220423,-139645,309411,598030,-288619,428264,700781,272517,64.23467189748573,1.7127378788914953,24.979330320723758,-2.2103919996684667
130,2020-05-06,42000.0,800.0,1801667,152571,440868,-288297,1102397,848227,254170,34127,546699,512572,30.344064691199872,-33.89060720628585,28.44987447735902,3.4705441566352633
131,2020-05-04,41200.0,-1050.0,2912417,104501,875522,-771021,961525,1487961,-526436,1297457,1846391,548934,63.39720582595143,33.053141134751556,18.84805644246686,-9.601818034892162
132,2020-04-29,42250.0,-150.0,1833554,70109,294658,-224549,865793,1088176,-222383,446932,897652,450720,48.95694372786403,-14.440262098087402,24.581768521679752,5.733712079212893
133,2020-04-28,42400.0,-350.0,1336911,58422,205448,-147026,312370,810818,-498448,645474,966119,320645,72.26501988539252,23.30807615752849,23.984019878660582,-0.5977486430191696
134,2020-04-27,42750.0,250.0,1160164,95628,262660,-167032,336123,391273,-55150,222182,728413,506231,62.78534758878918,-9.47967229660334,43.63443444202716,19.650414563366574
135,2020-04-24,42500.0,-500.0,1570842,65124,168609,-103485,879789,898442,-18653,122138,625929,503791,39.846719148074726,-22.938628440714453,32.07139865116925,-11.56303579085791
136,2020-04-23,43000.0,50.0,1324611,54379,177006,-122627,706313,554391,151922,-29295,563919,593214,42.57242314913586,2.725704001061132,44.78401583559249,12.712617184423245
137,2020-04-22,42950.0,300.0,1818663,225723,359169,-133446,443650,739500,-295850,429296,1149290,719994,63.19422564818221,20.621802499046353,39.58919272014661,-5.194823115445878
138,2020-04-21,42650.0,-850.0,2119935,33652,109432,-75780,469298,967711,-498413,574193,1616985,1042792,76.27521598539579,13.080990337213578,49.18981006493124,9.600617344784624
139,2020-04-20,43500.0,-550.0,1775737,124657,330580,-205923,306431,673499,-367068,572991,1344649,771658,75.7234320172413,-0.5517839681544956,43.45564686662496,-5.734163198306277
140,2020-04-17,44050.0,1750.0,3207970,242828,371848,-129020,1263696,874486,389210,-260190,1701446,1961636,53.03808950831834,-22.68534250892295,61.14882620473383,17.69317933810887
141,2020-04-16,42300.0,200.0,2341232,45995,52846,-6851,1626021,1554329,71692,-64841,669216,734057,28.583925044591908,-24.454164463726435,31.353449807622653,-29.795376397111177
142,2020-04-14,42100.0,300.0,1193998,145033,50284,94749,345846,413270,-67424,-27325,703119,730444,58.8877870817204,30.30386203712849,61.17631687825272,29.822867070630068
143,2020-04-13,41800.0,-400.0,1167757,8554,152725,-144171,366955,388967,-22012,166183,792248,626065,67.84356676945632,8.95577968773592,53.612609472689954,-7.563707405562766
144,2020-04-10,42200.0,150.0,969434,89695,86307,3388,154542,184385,-29843,26455,725197,698742,74.80622713872218,6.962660369265862,72.0773152169204,18.464705744230443
145,2020-04-09,42050.0,350.0,2145679,65332,299968,-234636,1321258,1118529,202729,31907,759089,727182,35.37756579618853,-39.42866134253365,33.89053068981893,-38.186784527101466
146,2020-04-08,41700.0,-100.0,1708879,102150,259710,-157560,921583,563425,358158,-200598,685146,885744,40.09330093002489,4.715735133836361,51.8318734094105,17.941342719591567
147,2020-04-07,41800.0,850.0,2930364,181169,218938,-37769,1168843,1279140,-110297,148066,1580352,1432286,53.93022846308513,13.83692753306024,48.877409086379714,-2.954464323030784
148,2020-04-06,40950.0,1150.0,1847567,260029,174340,85689,530240,493930,36310,-121999,1057298,1179297,57.22650382908982,3.296275366004693,63.82972850240343,14.952319416023713
149,2020-04-03,39800.0,400.0,1396180,175397,205012,-29615,509410,521795,-12385,42000,711373,669373,50.95138162701084,-6.2751222020789825,47.94317351630878,-15.886554986094644
150,2020-04-02,39400.0,400.0,2003481,273504,189353,84151,707793,1040378,-332585,248434,1022184,773750,51.02039899554824,0.06901736853740204,38.62028140022291,-9.322892116085875
151,2020-04-01,39000.0,-1100.0,2688956,77575,320141,-242566,1228664,1342635,-113971,356537,1382717,1026180,51.42207607710948,0.40167708156123894,38.162766516075386,-0.4575148841475212
152,2020-03-31,40100.0,-350.0,3287643,331308,445831,-114523,1088543,1818195,-729652,844175,1867792,1023617,56.81249454396357,5.390418466854086,31.135284457588615,-7.027482058486772
153,2020-03-30,40450.0,-650.0,2807999,523103,263162,259941,477426,1345583,-868157,608216,1807470,1199254,64.36861266688484,7.556118122921276,42.70849099305235,11.573206535463736
154,2020-03-27,41100.0,350.0,3423688,166805,237935,-71130,873466,1553427,-679961,751091,2383417,1632326,69.61548482221511,5.246872155330266,47.67741686742484,4.968925874372488
