,Date,Title
2679,2020-04-18 11:56:00,"현대기아차, 지난달 유럽 판매량 40% 넘게 줄어…점유율은 상승"
2680,2020-04-18 08:00:00,3월 유럽車 시장 '반토막'…현대기아차 점유율은 상승
2681,2020-04-17 18:00:00,현대기아차 1분기 유럽판매 26.3% 감소...점유율은 상승
2682,2020-04-17 17:59:00,"현대·기아차, 3월 유럽판매 반토막···점유율은 오히려 상승"
2683,2020-04-17 15:32:00,기아차 '셀토스' 3.5인치 클러스터 부품없어 생산 중단
2684,2020-04-17 14:18:00,"기아차 노사, '국내공장 3곳' 임시휴업 협의 난항"
2685,2020-04-16 18:04:00,"기아자동차, 증권신고서 정정..매출총액 3300억→6000억"
2686,2020-04-16 17:32:00,현대·기아차 3월 中 판매 급속회복
2687,2020-04-16 14:22:00,"中시장서 '노답'이던 현대·기아차, 회복 실마리 찾았나"
2688,2020-04-16 09:19:00,"""中 코로나 대응 마케팅 통한다""…현대·기아차, '3월 판매' 회복세"
2689,2020-04-16 15:59:00,"'1분기=코로나 부진' 유력한 현대·기아차, 그 이후 전망은?"
2690,2020-04-16 08:55:00,기아차 코로나19 사태로 실적 불확실성
2691,2020-04-16 08:43:00,"기아차, 코로나19 불확실성…2분기까지 부진"
2692,2020-04-16 08:22:00,"[14일 주요 크레딧 공시]현대차·기아차, 부정적 하향 外"
2693,2020-04-15 15:15:00,"국토부, 현대·기아·벤츠·토요타 4만여대 리콜 실시"
2694,2020-04-15 12:02:00,현대 기아 벤츠 토요타 39종 4만4967대 리콜 실시
2695,2020-04-15 11:02:00,현대·기아 등 4개사 4만5000대 리콜 실시…주차 보조 장치 오류 ...
2696,2020-04-15 11:01:00,현대·기아·벤츠·토요타 리콜 실시
2697,2020-04-14 21:39:00,"피치, 현대·기아차 등급 전망 ‘부정적’ 하향 조정"
2698,2020-04-14 17:43:00,"""10대 만들면 7대만 팔려"" 또 공장 멈추는 기아차"
2699,2020-04-14 15:35:00,"피치, 현대·기아차 등급 전망 ‘부정적’ 하향 조정"
2700,2020-04-16 09:19:00,"""中 코로나 대응 마케팅 통한다""…현대·기아차, '3월 판매' 회복세"
2701,2020-04-16 08:55:00,기아차 코로나19 사태로 실적 불확실성
2702,2020-04-16 08:43:00,"기아차, 코로나19 불확실성…2분기까지 부진"
2703,2020-04-16 08:22:00,"[14일 주요 크레딧 공시]현대차·기아차, 부정적 하향 外"
2704,2020-04-15 15:15:00,"국토부, 현대·기아·벤츠·토요타 4만여대 리콜 실시"
2705,2020-04-15 12:02:00,현대 기아 벤츠 토요타 39종 4만4967대 리콜 실시
2706,2020-04-15 11:02:00,현대·기아 등 4개사 4만5000대 리콜 실시…주차 보조 장치 오류 ...
2707,2020-04-15 11:01:00,현대·기아·벤츠·토요타 리콜 실시
2708,2020-04-14 21:39:00,"피치, 현대·기아차 등급 전망 ‘부정적’ 하향 조정"
2709,2020-04-14 17:43:00,"""10대 만들면 7대만 팔려"" 또 공장 멈추는 기아차"
2710,2020-04-14 15:35:00,"피치, 현대·기아차 등급 전망 ‘부정적’ 하향 조정"
