,Date,Title
205,2020-08-19 17:30:00,"LG생건, '빌려쓰는 지구스쿨' 대학생 기자단 모집"
206,2020-08-15 08:01:00,"[유안타證 주간추천주]""보유株 지분가치 상승’…삼성전자·삼성물산·LG생..."
207,2020-08-15 08:00:00,"뷰티 '연봉킹', 차석용 LG생건 부회장 상반기 보수 얼마길래"
208,2020-08-26 09:09:00,"LG생건 실크테라피, 레트로 감성 담은 ‘실크테라피 클래식’ 선봬"
209,2020-08-20 15:36:00,'황제주' LG생건 주식도 1만원 어치만 살수 있게 된다
210,2020-08-20 04:03:00,`약국 화장품` 글로벌 인기…90조시장 선점나선 LG생건
211,2020-08-19 17:30:00,"LG생건, '빌려쓰는 지구스쿨' 대학생 기자단 모집"
212,2020-08-15 08:01:00,"[유안타證 주간추천주]""보유株 지분가치 상승’…삼성전자·삼성물산·LG생..."
213,2020-08-15 08:00:00,"뷰티 '연봉킹', 차석용 LG생건 부회장 상반기 보수 얼마길래"
214,2020-08-14 19:00:00,"화장품 '연봉킹' 차석용 LG생건 부회장, 상반기 30억원 받아"
215,2020-08-14 18:05:00,"뷰티 연봉킹, 차석용 LG생건 부회장 상반기 30억 수령"
216,2020-08-13 17:53:00,[Bull&Bear] LG생건 中효과에 하반기 `맑음`
217,2020-08-12 14:33:00,"LG생활건강, 엘라스틴 '20년 역사의 걸작' 마스터 블렌드 출시"
218,2020-08-12 10:47:00,"LG생활건강 엘라스틴, '마스터 블렌드' 출시"
219,2020-08-12 10:45:00,"LG생활건강 엘라스틴, 마스터 블렌드 선봬"
220,2020-08-11 15:50:00,코스닥처럼 움직이는 대형주들…LG생활건강·한국전력까지 급등
221,2020-08-12 10:47:00,"LG생활건강 엘라스틴, '마스터 블렌드' 출시"
222,2020-08-12 10:45:00,"LG생활건강 엘라스틴, 마스터 블렌드 선봬"
223,2020-08-11 15:50:00,코스닥처럼 움직이는 대형주들…LG생활건강·한국전력까지 급등
224,2020-08-11 11:28:00,"[특징주] LG생건, 외인 몰리며 52주 신고가···장중 160만원 돌..."
225,2020-08-11 10:51:00,"[itM]LG생활건강, 52주 신고가…장중 160만원 돌파"
226,2020-08-11 11:27:00,"LG생활건강, 외국인 매수에 9%대 급등…장중 160만원 돌파"
227,2020-08-11 10:06:00,"[특징주]LG생활건강, 외인 매수에 7%대 급등…엿새째 강세"
228,2020-08-10 10:59:00,"LG생건 빌리프, 민감성 피부 위한 ‘스트레스 슈터-시카 밤 쿠션’ 선..."
229,2020-08-10 09:46:00,"LG생활건강 빌리프, 스트레스 슈터 시카 밤 쿠션 출시"
230,2020-08-08 08:01:00,[유안타證 주간추천주]‘반등 가능성 유효’…삼성전자·LG이노텍·LG생활...
231,2020-08-07 11:39:00,30년 동반 협력사에 화재…LG생활건강 팔걷고 도운 사연
232,2020-08-07 10:03:00,"30년지기 협력사에 불 나자…LG생활건강, 팔 걷고 '전방위 지원'"
233,2020-08-07 06:04:00,[유통 맞수] 아모레퍼시픽 vs LG생활건강… 코로나에 엇갈린 희비
234,2020-08-06 09:53:00,"LG생활건강 숨37°, 아트 콜라보 '골든문 에디션' 출시"
235,2020-08-07 11:39:00,30년 동반 협력사에 화재…LG생활건강 팔걷고 도운 사연
236,2020-08-07 10:03:00,"30년지기 협력사에 불 나자…LG생활건강, 팔 걷고 '전방위 지원'"
237,2020-08-07 06:04:00,[유통 맞수] 아모레퍼시픽 vs LG생활건강… 코로나에 엇갈린 희비
238,2020-08-06 09:53:00,"LG생활건강 숨37°, 아트 콜라보 '골든문 에디션' 출시"
239,2020-08-05 10:24:00,"LG생건, ‘후 공진향:미 럭셔리 골든 쿠션 로얄 트리플 골드 에디션’..."
240,2020-08-05 10:10:00,"LG생건, ‘후 공진향:미 럭셔리 골든 쿠션 로얄 트리플 골드 에디션..."
241,2020-08-05 09:15:00,"LG생활건강 후, 로얄 트리플 골드 에디션 선봬"
242,2020-08-03 14:13:00,"똑같이 화장품 파는데…LG생건 웃고 아모레 운다, 왜?"
243,2020-08-02 10:20:00,"LG생활건강, 피부 관리 기기 ‘스마트 LED 트리플 엑스퍼트’ 출시"
244,2020-07-31 15:42:00,"`K-뷰티` 맞수 아모레·LG생건, 실적 해외서 승부 갈렸다"
245,2020-07-31 10:31:00,"LG생활건강, ‘후 천기단 화현 앰풀 3종’ 선보여"
246,2020-07-31 09:15:00,"LG생활건강 후, 천기단 화현 앰플 3종 출시"
247,2020-07-30 10:09:00,"LG생활건강, 예화담 ‘물어린 매화 생기 에센스’ 선봬"
248,2020-07-30 09:41:00,"LG생활건강, 예화담 `물어린 매화 생기 에센스` 출시"
249,2020-07-30 09:33:00,"LG생활건강 예화담, 물어린 매화 생기 에센스 출시"
250,2020-07-24 11:11:00,[주식 초고수는 지금] 주식 초고수 이틀 연속 씨젠 매수···LG생활건...
251,2020-07-31 10:31:00,"LG생활건강, ‘후 천기단 화현 앰풀 3종’ 선보여"
252,2020-07-31 09:15:00,"LG생활건강 후, 천기단 화현 앰플 3종 출시"
253,2020-07-30 10:09:00,"LG생활건강, 예화담 ‘물어린 매화 생기 에센스’ 선봬"
254,2020-07-30 09:41:00,"LG생활건강, 예화담 `물어린 매화 생기 에센스` 출시"
255,2020-07-30 09:33:00,"LG생활건강 예화담, 물어린 매화 생기 에센스 출시"
256,2020-07-24 11:11:00,[주식 초고수는 지금] 주식 초고수 이틀 연속 씨젠 매수···LG생활건...
257,2020-07-24 10:41:00,LG생건은 달랐다…‘차석용 매직’ 효자된 생활용품
258,2020-07-24 09:08:00,"LG생활건강, 더페이스샵·씨앤피코스메틱스·캐이엔아이 3개 자회사 합병키..."
259,2020-07-24 08:53:00,"LG생활건강, 2분기 어닝 서프라이즈에 목표가↑-삼성"
260,2020-07-24 08:29:00,"LG생활건강, 다각화된 사업 포트폴리오에 이익안정성 매력 -한화"
261,2020-07-24 08:12:00,"LG생활건강, 생활용품·음료로 실적 방어…하반기도 안정적-현대차"
262,2020-07-24 07:55:00,"LG생활건강, 中 성장 가속화가 관건-KTB"
