,Date,Title
149,2020-10-30 15:56:00,"LG전자, 3분기 영업이익 9590억원…역대 3분기 기준 최대(상보)"
150,2020-10-30 15:56:00,"LG전자, 3분기 영업이익 9590억원…역대 3분기 기준 최대(상보)"
151,2020-10-30 17:10:00,"[컨콜]LG전자 ""차량용 램프 경쟁력 위해 ZKW와 새 광원 개발 중"""
152,2020-10-30 17:02:00,"""ZKW와 새로운 광원 개발, OEM업체와 협력해 새 수주도 모색""-..."
153,2020-10-30 17:06:00,"[종합] 11년만에 3분기 최대 실적 쓴 LG전자, 코로나 위기 이겨냈..."
154,2020-10-30 16:28:00,"LG전자, 누적 영업익 2조원 돌파…3분기 역대 최대 실적(종합)"
155,2020-10-30 16:01:00,"코로나로 깨진 징크스…'상고하저' LG전자, 3분기 되레 일냈다 [종..."
156,2020-10-30 15:45:00,"LG전자, 3분기 영업익 1조원 육박…역대 최대(2보)"
157,2020-10-30 17:01:00,"[컨콜] LG전자 ""LCD 패널 가격 변동 익숙해…상황에 맞게 대응할 ..."
158,2020-10-30 16:55:00,"""LCD패널 가격 올해까지 상승, 내년 하락 또는 유지""-LG전자 컨..."
159,2020-10-30 16:58:00,"[컨콜] LG전자 ""2021년 설비투자, 올해와 유사한 2조원 중반"""
160,2020-10-30 16:44:00,"""내년 설비투자 올해와 유사한 2조원 중반대""-LG전자 컨콜"
161,2020-10-30 16:46:00,"[속보]LG전자 ""내년 중·저가 5G폰 보급형 라인업 늘려 매출 신장"""
162,2020-10-30 16:44:00,"""내년 설비투자 올해와 유사한 2조원 중반대""-LG전자 컨콜"
163,2020-10-30 16:42:00,"[속보]LG전자 ""화웨이 공백 메울것…유럽 프리미엄폰 매출 기대"""
164,2020-10-30 16:42:00,"[속보]LG전자 ""화웨이 공백 메울것…유럽 프리미엄폰 매출 기대"""
165,2020-10-30 16:43:00,"""내년 사업 환경 올해보다 개선될 것""-LG전자 컨콜"
166,2020-10-30 16:38:00,"[컨콜]LG전자 ""HE사업본부 3분기 온라인 기여 비중 30~50% 증..."
167,2020-10-30 16:32:00,"""올해 3분기 HE사업 온라인 비중 30~50% 늘었다""-LG전자 컨..."
168,2020-10-30 16:35:00,"""BS사업, 내년 상반기까지 고사양 위주로 지속 성장""-LG전자 컨콜"
169,2020-10-30 16:43:00,"""내년 사업 환경 올해보다 개선될 것""-LG전자 컨콜"
170,2020-10-30 16:42:00,"[속보]LG전자 ""화웨이 공백 메울것…유럽 프리미엄폰 매출 기대"""
171,2020-10-30 16:42:00,"[속보]LG전자 ""화웨이 공백 메울것…유럽 프리미엄폰 매출 기대"""
172,2020-10-30 16:38:00,"[컨콜]LG전자 ""HE사업본부 3분기 온라인 기여 비중 30~50% 증..."
173,2020-10-30 16:32:00,"""올해 3분기 HE사업 온라인 비중 30~50% 늘었다""-LG전자 컨..."
174,2020-10-30 16:35:00,"""BS사업, 내년 상반기까지 고사양 위주로 지속 성장""-LG전자 컨콜"
175,2020-10-30 16:30:00,"[컨콜] LG전자 “4분기 온라인 판매·OLED TV 매출 증대될 것"""
176,2020-10-30 16:28:00,"LG전자, 누적 영업익 2조원 돌파…3분기 역대 최대 실적(종합)"
177,2020-10-30 16:01:00,"LG전자, 3분기 영업이익 역대 최대…집콕 트렌드에 생활가전·올레드T..."
178,2020-10-30 15:45:00,"LG전자, 3분기 영업익 1조원 육박…역대 최대(2보)"
179,2020-10-30 16:27:00,"LG전자 ""전장 사업 내년 3분기 흑자 전환 예상"""
180,2020-10-30 16:20:00,"""車전장사업 영업익 내년 3분기 흑자전환 가능할듯""-LG전자 컨콜"
181,2020-10-30 16:27:00,"LG전자 ""전장 사업 내년 3분기 흑자 전환 예상"""
182,2020-10-30 16:26:00,"新가전 끌고 TV 밀고…LG전자, 역대 3분기 최대 실적 (종합)"
183,2020-10-30 16:25:00,"LG전자 ""3Q 가전 사업 국내외 모두 성장"""
184,2020-10-30 16:19:00,"[컨콜]LG전자 ""H&A 사업본부, 한국·해외서 모두 성장"""
185,2020-10-30 16:10:00,"""4분기 H&A사업 매출 두자릿수 성장세 유지할 듯""-LG전자 컨콜"
186,2020-10-30 16:26:00,"新가전 끌고 TV 밀고…LG전자, 역대 3분기 최대 실적 (종합)"
187,2020-10-30 16:25:00,"LG전자 ""3Q 가전 사업 국내외 모두 성장"""
188,2020-10-30 16:19:00,"[컨콜]LG전자 ""H&A 사업본부, 한국·해외서 모두 성장"""
189,2020-10-30 16:10:00,"""4분기 H&A사업 매출 두자릿수 성장세 유지할 듯""-LG전자 컨콜"
190,2020-10-30 16:24:00,"[컨콜]LG전자 ""VS사업본부 2021년 3분기 흑자 전환될 것"""
191,2020-10-30 16:20:00,"""車전장사업 영업익 내년 3분기 흑자전환 가능할듯""-LG전자 컨콜"
192,2020-10-30 16:19:00,"[컨콜]LG전자 ""H&A 사업본부, 한국·해외서 모두 성장"""
193,2020-10-30 16:06:00,"LG전자 생활가전 영업익 2조 돌파…매출액, 영업이익 역대 3분기 기..."
194,2020-10-30 16:01:00,"코로나로 깨진 징크스…'상고하저' LG전자, 3분기 되레 일냈다 [종..."
195,2020-10-30 15:56:00,"LG전자, 3분기 영업이익 9590억원…역대 3분기 기준 최대(상보)"
196,2020-10-30 15:56:00,"LG전자, 3분기 영업이익 9590억원…역대 3분기 기준 최대(상보)"
197,2020-10-30 16:16:00,"[속보]LG전자 ""4Q 북미·중남미 중심 보급형 제품 라인업 강화"""
198,2020-10-30 16:02:00,"중저가 덕분에…LG전자, 3분기도 적자 줄였다"
199,2020-10-30 16:01:00,"코로나로 깨진 징크스…'상고하저' LG전자, 3분기 되레 일냈다 [종..."
